Time_Minutes,Power_PerUnit,Description
1410,0.0,"Peak shaving (positive=charge, negative=discharge)"
1411,0.0,"Peak shaving (positive=charge, negative=discharge)"
1412,0.0,"Peak shaving (positive=charge, negative=discharge)"
1413,0.0,"Peak shaving (positive=charge, negative=discharge)"
1414,0.0,"Peak shaving (positive=charge, negative=discharge)"
1415,0.0,"Peak shaving (positive=charge, negative=discharge)"
1416,0.0,"Peak shaving (positive=charge, negative=discharge)"
1417,0.0,"Peak shaving (positive=charge, negative=discharge)"
1418,0.0,"Peak shaving (positive=charge, negative=discharge)"
1419,0.0,"Peak shaving (positive=charge, negative=discharge)"
1420,0.0,"Peak shaving (positive=charge, negative=discharge)"
1421,0.0,"Peak shaving (positive=charge, negative=discharge)"
1422,0.0,"Peak shaving (positive=charge, negative=discharge)"
1423,0.0,"Peak shaving (positive=charge, negative=discharge)"
1424,0.0,"Peak shaving (positive=charge, negative=discharge)"
1425,0.0,"Peak shaving (positive=charge, negative=discharge)"
1426,0.0,"Peak shaving (positive=charge, negative=discharge)"
1427,0.0,"Peak shaving (positive=charge, negative=discharge)"
1428,0.0,"Peak shaving (positive=charge, negative=discharge)"
1429,0.0,"Peak shaving (positive=charge, negative=discharge)"
1430,0.0,"Peak shaving (positive=charge, negative=discharge)"
1431,0.0,"Peak shaving (positive=charge, negative=discharge)"
1432,0.0,"Peak shaving (positive=charge, negative=discharge)"
1433,0.0,"Peak shaving (positive=charge, negative=discharge)"
1434,0.0,"Peak shaving (positive=charge, negative=discharge)"
1435,0.0,"Peak shaving (positive=charge, negative=discharge)"
1436,0.0,"Peak shaving (positive=charge, negative=discharge)"
1437,0.0,"Peak shaving (positive=charge, negative=discharge)"
1438,0.0,"Peak shaving (positive=charge, negative=discharge)"
1439,0.0,"Peak shaving (positive=charge, negative=discharge)"
